medium_id	original	base_compound	base_chebi_id	base_chebi_label	original_normalized	label_normalized	similarity
dsmz_477_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_477_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_477_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_477_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_477_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_477_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_477_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_477_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_477_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_477_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_477_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
ccap_S77_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_841_composition	FeCl3 6-hydrate	FeCl3	CHEBI:30808	iron(2+) chloride	fecl3	iron chloride	0.0
dsmz_148_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_148_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_148_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_148_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_148_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_621a_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_621a_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_621a_composition	CaCl2	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
ccap_S77_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_621a_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_621a_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1463_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_570_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_570_composition	CaCl2	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_449_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
ccap_S77_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
ccap_S77_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
ccap_S77_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_621a_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_148_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_1058e_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1058e_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_692_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_692_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_692_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_692_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_1266_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_692_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_1266_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_1065_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_692_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_1258_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_692_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_692_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_692_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_692_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_692_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_692_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_692_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_491_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_692_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_841_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_692_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_692_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_1058e_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_1266_composition	D,L-6,8-thioctic acid	D,L-6,8-thioctic acid	CHEBI:43796	alpha-lipoic acid	d,6,8 thioctic	alpha lipoic	0.0
dsmz_1058e_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_1058e_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_294_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_294_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_294_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_294_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_1266_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_294_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_294_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_1266_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1266_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_52_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_52_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_52_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_52_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_692_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_294_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_491_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_148_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_148_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_795_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_795_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_795_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_795_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_795_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_795_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_795_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_795_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_795_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_795_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1660_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_795_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_795_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_1660_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1660_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_795_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_795_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_795_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_795_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_596_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_108_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_1555_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_1689_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_1689_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1388_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1388_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_335_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_991_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_991_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_991_composition	FeCl3 6-hydrate	FeCl3	CHEBI:30808	iron(2+) chloride	fecl3	iron chloride	0.0
dsmz_795_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_108_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_108_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_1153_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_977_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_977_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_977_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_977_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_977_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1350_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_991_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_148_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_596_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_596_composition	FeSO4	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_1660_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_190_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_375_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_375_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_1660_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_375_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_375_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_375_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_195d_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_375_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_375_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_1660_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_148_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_148_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_148_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_148_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_148_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_148_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_375_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_1660_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_195d_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_195d_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_596_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_596_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_596_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_596_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_195d_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_195d_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_195d_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_1660_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_195d_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_195d_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_195d_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
dsmz_195d_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_195d_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_195d_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_195d_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_195d_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_1660_composition	CoSO4 7-hydrate	CoSO4	CHEBI:53470	cobalt(2+) sulfate	coso4	cobalt sulfate	0.0
dsmz_195d_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_195d_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_491_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_491_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_491_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1634_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_1083_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_1634_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_1083_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1634_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_1083_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1083_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_1634_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
dsmz_1634_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_1634_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1634_composition	CaCL2	CaCL2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_1083_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_1083_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_1634_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
dsmz_1634_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_1634_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_1634_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1634_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_1634_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_1634_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_611_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_611_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_647a_composition	Na2SeO3 5-hydrate	Na2SeO3	CHEBI:48843	sodium selenite	na2selenite	sodium selenite	0.0
dsmz_899_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_647a_composition	Na2WO4 2-hydrate	Na2WO4	CHEBI:77885	sodium tungstate	na2tungstate	sodium tungstate	0.0
dsmz_899_composition	KCl	KCl	CHEBI:32588	potassium chloride	kcl	potassium chloride	0.0
dsmz_716_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_716_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_716_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_716_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_899_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_899_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_716_composition	Na2CO3	Na2CO3	CHEBI:29377	sodium carbonate	na2co3	sodium carbonate	0.0
ccap_BB_composition	(3) NaCl	(3) NaCl	CHEBI:26710	sodium chloride	3 nacl	sodium chloride	0.0
ccap_BB_composition	ZnSO4 7-hydrate	ZnSO4	CHEBI:35176	zinc sulfate	znso4	zinc sulfate	0.0
ccap_BB_composition	CuSO4 5-hydrate	CuSO4	CHEBI:23414	copper(2+) sulfate	cuso4	copper sulfate	0.0
dsmz_412_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_412_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_412_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_412_composition	NaHCO3	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	nahydrogencarbonate	sodium hydrogencarbonate	0.0
dsmz_899_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_647a_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1083_composition	FeSO4 7-hydrate	FeSO4	CHEBI:75832	iron(2+) sulfate	feso4	iron sulfate	0.0
dsmz_1409_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_815_composition	ZnCl2	ZnCl2	CHEBI:49976	zinc chloride	zncl2	zinc chloride	0.0
dsmz_815_composition	MnCl2 4-hydrate	MnCl2	CHEBI:7773	manganese(2+) chloride	mncl2	manganese chloride	0.0
dsmz_815_composition	H3BO3	H3BO3	CHEBI:33118	boric acid	h3bo3	boric	0.0
dsmz_815_composition	CoCl2 6-hydrate	CoCl2	CHEBI:35696	cobalt(2+) chloride	cocl2	cobalt chloride	0.0
dsmz_815_composition	CuCl2 2-hydrate	CuCl2	CHEBI:49553	copper(2+) chloride	cucl2	copper chloride	0.0
dsmz_815_composition	NiCl2 6-hydrate	NiCl2	CHEBI:34887	nickel(2+) chloride	nicl2	nickel chloride	0.0
dsmz_815_composition	Na2MoO4 2-hydrate	Na2MoO4	CHEBI:75215	sodium molybdate	na2molybdate	sodium molybdate	0.0
dsmz_1232_composition	NH4Cl	NH4Cl	CHEBI:31206	ammonium chloride	nh4cl	ammonium chloride	0.0
dsmz_815_composition	FeCl2 4-hydrate	FeCl2	CHEBI:30808	iron(2+) chloride	fecl2	iron chloride	0.0
dsmz_1232_composition	MgSO4 7-hydrate	MgSO4	CHEBI:32599	magnesium sulfate	mgso4	magnesium sulfate	0.0
dsmz_1232_composition	MgCl2 6-hydrate	MgCl2	CHEBI:6636	magnesium chloride	mgcl2	magnesium chloride	0.0
dsmz_1232_composition	NaCl	NaCl	CHEBI:26710	sodium chloride	nacl	sodium chloride	0.0
dsmz_1232_composition	CaCl2 2-hydrate	CaCl2	CHEBI:3312	calcium chloride	cacl2	calcium chloride	0.0
dsmz_1232_composition	Na2S 9-hydrate	Na2S	CHEBI:75769	sodium sulfide	na2s	sodium sulfide	0.0
dsmz_1232_composition	MnSO4 x H2O	MnSO4	CHEBI:75211	manganese(2+) sulfate	mnso4	manganese sulfate	0.0
