medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source
dsmz_1166a_composition	CoCl2 6-hydrate							json
dsmz_1166a_composition	CuCl2 2-hydrate							json
dsmz_1166a_composition	NiCl2 6-hydrate							json
dsmz_1166a_composition	Na2MoO4 2-hydrate							json
dsmz_1166a_composition	Na2SeO3 5-hydrate							json
dsmz_1166a_composition	Na2WO4 2-hydrate							json
dsmz_1028_composition	MgCl2 6-hydrate		0.33		g/L			json
dsmz_1028_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1028_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_1028_composition	Sodium resazurin	CAS-RN:62758-13-8	0.2		g/L			json
dsmz_1028_composition	Na2S 9-hydrate		0.5		g/L			json
dsmz_1028_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1028_composition	MgSO4 7-hydrate							json
dsmz_1028_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1028_composition	FeSO4 7-hydrate							json
dsmz_1028_composition	CoCl2 6-hydrate							json
dsmz_1028_composition	ZnSO4 7-hydrate							json
dsmz_1028_composition	CuSO4 5-hydrate							json
dsmz_1028_composition	Na2MoO4 2-hydrate							json
dsmz_1028_composition	Na2WO4 2-hydrate							json
dsmz_1028_composition	Na2SeO4	CAS-RN:10102-23-5						json
dsmz_1215_composition	KH2PO4	PubChem:23710200	0.8		g/L			json
dsmz_1215_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_1215_composition	FeCl3 6-hydrate		0.1		g/L			json
dsmz_1215_composition	CaCl2 2-hydrate		0.05		g/L			json
dsmz_1215_composition	Na2MoO4 7-hydrate		5.0		mg/L			json
dsmz_1016_composition	Proteose peptone		5.0		g/L			json
dsmz_1016_composition	Yeast extract	CAS-RN:8013-01-2	3.0		g/L			json
dsmz_1016_composition	Malt extract	CAS-RN:8002-48-0	3.0		g/L			json
dsmz_1016_composition	containing		45.0		g/L			json
dsmz_1016_composition	DSM 16139 and DSM 16140 have been grown in medium containing 45 g/l NaCl.							json
dsmz_798_composition	Yeast extract	CAS-RN:8013-01-2	4.0		g/L			json
dsmz_798_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_740_composition	MgSO4 7-hydrate		0.16		g/L			json
dsmz_740_composition	Na2HPO4 x H2O		1.0		g/L			json
dsmz_740_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_740_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_740_composition	Trypticase peptone		2.0		g/L			json
dsmz_740_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_740_composition	CaCl2 2-hydrate		0.06		g/L			json
dsmz_740_composition	L-Cysteine HCl x H2O	ingredient:983	1.0		ml/L			json
dsmz_740_composition	Na2S 9-hydrate		0.3		g/L			json
dsmz_740_composition	calcium chloride, glucose, vitamins, cysteine and sulfide from sterile anoxic stock solutions							json
dsmz_740_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_740_composition	FeSO4 7-hydrate							json
dsmz_740_composition	CoSO4 7-hydrate							json
dsmz_740_composition	ZnSO4 7-hydrate							json
dsmz_740_composition	CuSO4 5-hydrate							json
dsmz_740_composition	Na2MoO4 2-hydrate							json
dsmz_740_composition	NiCl2 6-hydrate							json
dsmz_740_composition	Na2SeO3 5-hydrate							json
dsmz_740_composition	Na2WO4 2-hydrate							json
ccap_CGM_composition	(2) CaCl2 2-hydrate							json
ccap_CGM_composition	(3) MgSO4 7-hydrate							json
ccap_CGM_composition	(4) K2HPO4 3-hydrate							json
ccap_CGM_composition	(5) KH2PO4	PubChem:23710200						json
ccap_CGM_composition	Proteose peptone							json
ccap_CGM_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_346_composition	KH2PO4	PubChem:23710200						json
dsmz_346_composition	CaCl2 2-hydrate							json
dsmz_346_composition	MgCl2 6-hydrate							json
dsmz_346_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_346_composition	Na2S 9-hydrate							json
dsmz_346_composition	FeCl2 4-hydrate							json
dsmz_346_composition	MnCl2 4-hydrate							json
dsmz_346_composition	CoCl2 6-hydrate							json
dsmz_346_composition	CuCl2 2-hydrate							json
dsmz_346_composition	NiCl2 6-hydrate							json
dsmz_346_composition	Na2MoO4 2-hydrate							json
dsmz_346_composition	Na2S2O4	ingredient:1946						json
dsmz_378_composition	KH2PO4	PubChem:23710200	0.68		g/L			json
dsmz_378_composition	MgSO4 7-hydrate		0.2		g/L			json
dsmz_378_composition	Yeast extract	CAS-RN:8013-01-2	0.08		g/L			json
dsmz_378_composition	FeSO4 7-hydrate		2.5		mg/L			json
dsmz_378_composition	CoSO4 7-hydrate		1.2		mg/L			json
dsmz_378_composition	CuSO4 5-hydrate		0.1		mg/L			json
dsmz_378_composition	MnCl2 4-hydrate		0.09		mg/L			json
dsmz_378_composition	Na2MoO4 2-hydrate		2.5		mg/L			json
dsmz_378_composition	ZnSO4 7-hydrate		1.2		mg/L			json
dsmz_647_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_647_composition	MgSO4 7-hydrate		0.4		g/L			json
dsmz_647_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_647_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_647_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_647_composition	Seven vitamins solution	solution:4611	5.0		g/L			json
dsmz_647_composition	Na2S 9-hydrate		1.5		g/L			json
dsmz_647_composition	FeCl2 4-hydrate							json
dsmz_647_composition	MnCl2 4-hydrate							json
dsmz_647_composition	CoCl2 6-hydrate							json
dsmz_647_composition	CuCl2 2-hydrate							json
dsmz_647_composition	NiCl2 6-hydrate							json
dsmz_647_composition	Na2MoO4 2-hydrate							json
dsmz_647_composition	Na2SeO3 5-hydrate							json
dsmz_647_composition	Na2WO4 2-hydrate							json
dsmz_647_composition	Thiamine-HCl 2-hydrate							json
dsmz_87_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_87_composition	Na2HPO4 2-hydrate		1.0		g/L			json
dsmz_87_composition	MgSO4 7-hydrate		0.1		g/L			json
dsmz_87_composition	NaNO3	CAS-RN:7631-99-4	0.1		g/L			json
dsmz_87_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_87_composition	Fe(III) citrate solution	solution:4620	0.05		g/L			json
dsmz_87_composition	periodically with sterile yeast extract solution (0.1% end concentration, for more details							json
dsmz_87_composition	Na2S 9-hydrate							json
dsmz_61_composition	Tryptone	CAS-RN:84843-69-6	10.0		g/L			json
dsmz_61_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_61_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_61_composition	FeSO4 7-hydrate		0.2		g/L			json
dsmz_61_composition	Na2S2O3 5-hydrate		0.08		g/L			json
dsmz_1266a_composition	20 mM MgSO4 7-hydrate		1.95		g/L			json
dsmz_1266a_composition	Yeast extract	CAS-RN:8013-01-2	10.0		ml/L			json
dsmz_1266a_composition	20 mM MgSO4 7-hydrate:							json
dsmz_1266a_composition	MgSO4 7-hydrate							json
dsmz_1266a_composition	30 mM CaCl2 2-hydrate:							json
dsmz_1266a_composition	Na2SeO3 5-hydrate							json
dsmz_1266a_composition	Na2WO4 2-hydrate							json
dsmz_1266a_composition	Na2MoO4 2-hydrate							json
ccap_ASW_BG_composition	through		4.0		mM			json
ccap_ASW_BG_composition	NaNO3	CAS-RN:7631-99-4						json
ccap_ASW_BG_composition	(3) MgSO4 7-hydrate							json
ccap_ASW_BG_composition	(4) CaCl2 2-hydrate							json
ccap_ASW_BG_composition	(7) EDTANa2							json
ccap_ASW_BG_composition	ZnSO4 7-hydrate							json
ccap_ASW_BG_composition	CuSO4 5-hydrate							json
dsmz_395b_composition	KH2PO4	PubChem:23710200	0.33		g/L			json
dsmz_395b_composition	CaCl2 2-hydrate		0.44		g/L			json
dsmz_395b_composition	MgCl2 6-hydrate		0.7		g/L			json
dsmz_395b_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_395b_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json
dsmz_395b_composition	Trypticase peptone		0.8		g/L			json
dsmz_395b_composition	Na2S 9-hydrate		2.0		g/L			json
dsmz_395b_composition	FeCl2 4-hydrate							json
dsmz_395b_composition	MnCl2 4-hydrate							json
dsmz_395b_composition	CoCl2 6-hydrate							json
dsmz_395b_composition	CuCl2 2-hydrate							json
dsmz_395b_composition	NiCl2 6-hydrate							json
dsmz_395b_composition	Na2MoO4 2-hydrate							json
dsmz_1264_composition	CaCl2 2-hydrate		0.3		g/L			json
dsmz_1264_composition	MgCl2 2-hydrate		3.0		g/L			json
dsmz_1264_composition	yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1264_composition	peptone	CAS-RN:73049-73-7	1.0		g/L			json
dsmz_1264_composition	FeSO4 7-hydrate							json
dsmz_1264_composition	ZnSO4 7-hydrate							json
dsmz_1264_composition	CoCl2 6-hydrate							json
dsmz_1264_composition	NiCl2 6-hydrate							json
dsmz_1264_composition	Na2MoO4 2-hydrate							json
dsmz_1264_composition	MnCl2 4-hydrate							json
dsmz_1264_composition	CuCl2 2-hydrate							json
dsmz_843_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_843_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_843_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_843_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_843_composition	Trypticase peptone		1.0		ml/L			json
dsmz_843_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		g/L			json
dsmz_843_composition	Seven vitamins solution	solution:4611	1.5		g/L			json
dsmz_843_composition	Co-factors solution	solution:4340	30.0		ml/L			json
dsmz_1059_composition	MgCl2 6-hydrate		0.1		g/L			json
dsmz_1059_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1059_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_1059_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_1059_composition	FeCl2 4-hydrate							json
dsmz_1059_composition	MnCl2 4-hydrate							json
dsmz_1059_composition	CoCl2 6-hydrate							json
dsmz_1059_composition	CuCl2 2-hydrate							json
dsmz_1059_composition	NiCl2 6-hydrate							json
dsmz_1059_composition	Na2MoO4 2-hydrate							json
dsmz_1059_composition	Na2SeO3 5-hydrate							json
dsmz_1059_composition	Na2WO4 2-hydrate							json
dsmz_1461_composition	Tri-Na citrate		3.0		g/L			json
dsmz_1461_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_1461_composition	FeSO4 7-hydrate		1.0		ml/L			json
dsmz_1461_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_1461_composition	MnCl2 4-hydrate		0.36		g/L			json
dsmz_935a_composition	CaCl2 2-hydrate		0.33		g/L			json
dsmz_935a_composition	MgCl2 6-hydrate		0.33		g/L			json
dsmz_935a_composition	KH2PO4	PubChem:23710200	0.33		g/L			json
dsmz_935a_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_935a_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_935a_composition	MgSO4 7-hydrate							json
dsmz_935a_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_935a_composition	FeSO4 7-hydrate							json
dsmz_935a_composition	CoSO4 7-hydrate							json
dsmz_935a_composition	ZnSO4 7-hydrate							json
dsmz_935a_composition	CuSO4 5-hydrate							json
dsmz_935a_composition	Na2MoO4 2-hydrate							json
dsmz_935a_composition	NiCl2 6-hydrate							json
dsmz_935a_composition	Na2SeO3 5-hydrate							json
dsmz_935a_composition	Na2WO4 2-hydrate							json
dsmz_1662_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_1662_composition	MgCl2 6-hydrate		0.5		g/L			json
dsmz_1662_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1662_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1662_composition	Trypticase peptone		5.0		g/L			json
dsmz_1662_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_1662_composition	Na2S 9-hydrate		10.0		ml/L			json
dsmz_1662_composition	MgSO4 7-hydrate							json
dsmz_1662_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1662_composition	FeSO4 7-hydrate							json
dsmz_1662_composition	CoSO4 7-hydrate							json
dsmz_1662_composition	ZnSO4 7-hydrate							json
dsmz_1662_composition	CuSO4 5-hydrate							json
dsmz_1662_composition	Na2MoO4 2-hydrate							json
dsmz_1662_composition	NiCl2 6-hydrate							json
dsmz_1662_composition	Na2SeO3 5-hydrate							json
dsmz_1662_composition	Na2WO4 2-hydrate							json
dsmz_1487_composition	MgCl2 6-hydrate		3.5		g/L			json
dsmz_1487_composition	NaNO3	CAS-RN:7631-99-4	0.5		g/L			json
dsmz_1487_composition	CaCl2 2-hydrate		0.4		g/L			json
dsmz_1487_composition	Trace element solution	solution:6187	10.0		ml/L			json
dsmz_1487_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json
dsmz_1487_composition	L-Cysteine HCl x H2O	ingredient:983	0.15		g/L			json
dsmz_1487_composition	FeCl2 4-hydrate							json
dsmz_1487_composition	MnCl2 4-hydrate							json
dsmz_1487_composition	CoCl2 6-hydrate							json
dsmz_1487_composition	Na2MoO4 2-hydrate							json
dsmz_1487_composition	NiCl2 6-hydrate							json
dsmz_1487_composition	Na2SeO3 5-hydrate							json
dsmz_1487_composition	Na2WO4 2-hydrate							json
dsmz_1684_composition	KH2PO4	PubChem:23710200	2.5		g/L			json
dsmz_1684_composition	Yeast extract	CAS-RN:8013-01-2	0.37		g/L			json
dsmz_1684_composition	Tryptone	CAS-RN:84843-69-6	1.0		g/L			json
dsmz_1684_composition	MgSO4 7-hydrate solution		0.25		g/L			json
dsmz_1684_composition	CaCl2 2-hydrate solution		0.9		g/L			json
dsmz_1081_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1081_composition	MgSO4 7-hydrate		1.0		g/L			json
dsmz_1282_composition	Peptone	CAS-RN:73049-73-7	0.2		g/L			json
dsmz_1282_composition	Yeast extract	CAS-RN:8013-01-2	0.1		g/L			json
dsmz_1282_composition	NH4NO3	CAS-RN:6484-52-2	3.2		mg/L			json
dsmz_1282_composition	MgCl2 6-hydrate		10.0		g/L			json
dsmz_1282_composition	CaCl2 2-hydrate		1.5		g/L			json
dsmz_1282_composition	Trace element solution	solution:6187	1.0		ml/L			json
dsmz_1282_composition	KH2PO4	PubChem:23710200	1.0		ml/L			json
dsmz_1282_composition	Vitamin solution	solution:6241	1.0		ml/L			json
dsmz_1282_composition	FeCl2 4-hydrate							json
dsmz_1282_composition	CoCl2 6-hydrate							json
dsmz_1282_composition	MnCl2 2-hydrate							json
dsmz_1282_composition	Na2MoO4 2-hydrate							json
dsmz_1282_composition	NiCl2 6-hydrate							json
dsmz_1282_composition	CuCl2 2-hydrate							json
dsmz_1186_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1385_composition	KH2PO4	PubChem:23710200	0.15		g/L			json
dsmz_1385_composition	FeSO4 6-hydrate		1000.0		ml/L			json
dsmz_1385_composition	ZnClSO4 7-hydrate							json
dsmz_1385_composition	MnCl2 4-hydrate							json
dsmz_1385_composition	H3BO	ingredient:1250						json
dsmz_1385_composition	CoCl2 6-hydrate							json
dsmz_1385_composition	CuCl2 2-hydrate							json
dsmz_1385_composition	NiCL2 6-hydrate							json
dsmz_1385_composition	Na2MoO4 2-hydrate							json
dsmz_1385_composition	CaCl2 2-hydrate							json
dsmz_1385_composition	MgSO4 x 7 H20	CAS-RN:10034-99-8						json
dsmz_1385_composition	NH4HCO3	CAS-RN:1066-33-7						json
dsmz_1385_composition	KNO2	CAS-RN:7758-09-0						json
dsmz_1580_composition	Peptone	CAS-RN:73049-73-7	10.0		g/L			json
dsmz_1580_composition	Na2HPO4 2-hydrate							json
dsmz_1580_composition	BactoAgar							json
ccap_PPG_composition	PPG	medium:C80						json
ccap_PPG_composition	MgSO4 7-hydrate							json
ccap_PPG_composition	CaCl2 6-hydrate							json
ccap_PPG_composition	KH2PO4	PubChem:23710200						json
ccap_PPG_composition	Proteose peptone							json
dsmz_1566_composition	MgSO4 7-hydrate		6.8		g/L			json
dsmz_1566_composition	MgCl2 6-hydrate		5.7		g/L			json
dsmz_1566_composition	CaCl2 2-hydrate		1.5		g/L			json
dsmz_1566_composition	KH2PO4	PubChem:23710200	0.02		g/L			json
dsmz_1566_composition	Tryptone Peptone		0.2		g/L			json
dsmz_1566_composition	EDTA-Na2		1000.0		ml/L			json
dsmz_1566_composition	FeCl2 4-hydrate							json
dsmz_1566_composition	MnCl2 4-hydrate							json
dsmz_1566_composition	CoCl2 6-hydrate							json
dsmz_1566_composition	CuCl2 2-hydrate							json
dsmz_1566_composition	NiCl2 6-hydrate							json
dsmz_1566_composition	NaMoO4 2-hydrate							json
dsmz_1566_composition	Thiamine-HCl 2-hydrate							json
dsmz_1160_composition	Yeast extract	CAS-RN:8013-01-2	7.5		g/L			json
dsmz_1160_composition	MgSO4 7-hydrate		2.0		g/L			json
dsmz_1160_composition	FeCl2 4-hydrate		20.0		g/L			json
dsmz_1160_composition	MnCl2 4-hydrate		36.0		mg/L			json
dsmz_778a_composition	KH2PO4	PubChem:23710200	8.25		g/L			json
dsmz_778a_composition	MgCl2 6-hydrate		0.33		g/L			json
dsmz_778a_composition	Selenite-tungstate solution	ingredient:88	0.33		g/L			json
dsmz_778a_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_778a_composition	CaCl2 2-hydrate		0.2		ml/L			json
dsmz_778a_composition	FeCl2 4-hydrate							json
dsmz_778a_composition	MnCl2 4-hydrate							json
dsmz_778a_composition	CoCl2 6-hydrate							json
dsmz_778a_composition	CuCl2 2-hydrate							json
dsmz_778a_composition	NiCl2 6-hydrate							json
dsmz_778a_composition	Na2MoO4 2-hydrate							json
dsmz_778a_composition	Na2SeO3 5-hydrate							json
dsmz_778a_composition	Na2WO4 2-hydrate							json
dsmz_944_composition	KH2PO4	PubChem:23710200	0.41		g/L			json
dsmz_944_composition	NaClO3	CAS-RN:7775-09-9	1.06		g/L			json
dsmz_944_composition	Selenite-tungstate-molybdate solution	solution:1946	0.5		mg/L			json
dsmz_944_composition	NH4HCO3	CAS-RN:1066-33-7	900.0		ml/L			json
dsmz_944_composition	Na2S 9-hydrate		0.1		g/L			json
dsmz_944_composition	FeCl2 4-hydrate							json
dsmz_944_composition	MnCl2 4-hydrate							json
dsmz_944_composition	CoCl2 6-hydrate							json
dsmz_944_composition	CuCl2 2-hydrate							json
dsmz_944_composition	NiCl2 6-hydrate							json
dsmz_944_composition	Na2MoO4 2-hydrate							json
dsmz_944_composition	Na2SeO3 5-hydrate							json
dsmz_944_composition	Na2WO4 2-hydrate							json
dsmz_944_composition	Thiamine-HCl 2-hydrate							json
dsmz_1363_composition	Bacto Peptone	CAS-RN:51142-18-8	10.0		g/L			json
dsmz_1363_composition	Yeast Extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_826_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_826_composition	MgSO4 7-hydrate							json
dsmz_826_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_826_composition	FeSO4 7-hydrate							json
dsmz_826_composition	CoSO4 7-hydrate							json
dsmz_826_composition	CaCl2 2-hydrate							json
dsmz_826_composition	ZnSO4 7-hydrate							json
dsmz_826_composition	CuSO4 5-hydrate							json
dsmz_826_composition	Na2MoO4 2-hydrate							json
dsmz_826_composition	NiCl2 6-hydrate							json
dsmz_826_composition	Na2SeO3 5-hydrate							json
dsmz_826_composition	Na2WO4 2-hydrate							json
dsmz_1201_composition	MgSO4 x 7 H20	CAS-RN:10034-99-8	0.5		g/L			json
dsmz_1201_composition	K2S4O6	CAS-RN:13932-13-3	0.2		g/L			json
dsmz_1201_composition	MnSO4 x H2O	ingredient:1000	0.1		g/L			json
dsmz_1201_composition	Yeast extract	CAS-RN:8013-01-2	0.01		g/L			json
dsmz_1201_composition	FeSO4 7-hydrate							json
dsmz_1002_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_1002_composition	MgCl2 6-hydrate		0.2		g/L			json
dsmz_1002_composition	Yeast extract	CAS-RN:8013-01-2	0.1		g/L			json
dsmz_1002_composition	Na2S2O3 5-hydrate		0.5		g/L			json
dsmz_1002_composition	Na2S 9-hydrate		0.1		g/L			json
dsmz_818_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_818_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_818_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_818_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_818_composition	Seven vitamins solution	solution:4611	0.5		g/L			json
dsmz_818_composition	Na2-EDTA 2-hydrate							json
dsmz_818_composition	FeCl2 4-hydrate							json
dsmz_818_composition	MnCl2 4-hydrate							json
dsmz_818_composition	CoCl2 6-hydrate							json
dsmz_818_composition	CuCl2 2-hydrate							json
dsmz_818_composition	NiCl2 6-hydrate							json
dsmz_818_composition	Na2MoO4 2-hydrate							json
dsmz_818_composition	Thiamine-HCl 2-hydrate							json
dsmz_1607_composition	Bacto peptone	CAS-RN:51142-18-8	3.0		g/L			json
dsmz_1607_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_1639_composition	Na2S 9-hydrate		0.44		g/L			json
dsmz_1639_composition	Na2-EDTA 2-hydrate							json
dsmz_1639_composition	FeCl2 4-hydrate							json
dsmz_1639_composition	MnCl2 4-hydrate							json
dsmz_1639_composition	CoCl2 6-hydrate							json
dsmz_1639_composition	CuCl2 2-hydrate							json
dsmz_1639_composition	NiCl2 6-hydrate							json
dsmz_1639_composition	Na2MoO4 2-hydrate							json
dsmz_1404_composition	MgSO4 7-hydrate		2.7		g/L			json
dsmz_1404_composition	MgCl2 6-hydrate		4.3		g/L			json
dsmz_1404_composition	CaCl2 2-hydrate		0.14		g/L			json
dsmz_1404_composition	K2HPO4 3-hydrate		0.14		g/L			json
dsmz_1404_composition	Peptone	CAS-RN:73049-73-7	2.0		g/L			json
dsmz_1404_composition	Yeast Extract	CAS-RN:8013-01-2	0.2		g/L			json
dsmz_1404_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1404_composition	CoCl2 6-hydrate							json
