medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	normalized_compound	hydration_number	chebi_match	chebi_id	chebi_original_name	similarity_score	match_confidence	matching_method	mapping_status	mapping_quality	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	hydration_state	hydration_parsing_method	hydration_confidence	base_compound_for_mapping	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	corrected_mmol_l
jcm_1020_composition	8% NaHCO3solution (filter-sterilized)		60.0		ml			json		0							unmapped	none	8% NaHCO3solution (filter-sterilized)	8%NaHCO3solution(filter-sterilized)		8%NaHCO3solution(filter-sterilized)					no_hydration	high		100.0	0.0	100.0	600.0
jcm_1020_composition	KH2PO4		0.14		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.028731
jcm_1022_composition	Casamino acids (BD-Difco)		5.0		g			json		0							unmapped	none	Casamino acids (BD-Difco)	Casaminoacids(BD-Difco)		Casaminoacids(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1022_composition	Tryptone (BD-Difco)		5.0		g			json		0							unmapped	none	Tryptone (BD-Difco)	Tryptone(BD-Difco)		Tryptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1022_composition	Yeast extract (BD-Difco)		10.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1023_composition	0.1% (w/v) resazurin-Na		1.0		ml			json		0							unmapped	none	0.1% (w/v) resazurin-Na	0.1%(w/v)resazurin-Na		0.1%(w/v)resazurin-Na					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1023_composition	8% (w/v) Na2CO3		2.5		ml			json		0							unmapped	none	8% (w/v) Na2CO3	8%(w/v)Na2CO3		8%(w/v)Na2CO3					no_hydration	high		100.0	0.0	100.0	25.0
jcm_1023_composition	L-Cysteine·HCl·H2O		0.3		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	3.0
jcm_1023_composition	Salt solution I (see Medium No.133)		75.0		ml			json		0							unmapped	none	Salt solution I (see Medium No.133)	SaltsolutionI(seeMediumNo.133)		SaltsolutionI(seeMediumNo.133)					no_hydration	high		100.0	0.0	100.0	750.0
jcm_1023_composition	Salt solution II (see Medium No.133)		75.0		ml			json		0							unmapped	none	Salt solution II (see Medium No.133)	SaltsolutionII(seeMediumNo.133)		SaltsolutionII(seeMediumNo.133)					no_hydration	high		100.0	0.0	100.0	750.0
jcm_1023_composition	Trypticase peptone (BD-BBL)		10.0		g			json		0							unmapped	none	Trypticase peptone (BD-BBL)	Trypticasepeptone(BD-BBL)		Trypticasepeptone(BD-BBL)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1023_composition	Vitamin mixture (see below)		1.0		ml			json		0							unmapped	none	Vitamin mixture (see below)	Vitaminmixture(seebelow)		Vitaminmixture(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1023_composition	Yeast extract (BD-Difco)		5.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1024_composition	0.01 M Iron(III) citrate solution		0.5		ml			json		0							unmapped	none	0.01 M Iron(III) citrate solution	0.01MIron(III)citratesolution		0.01MIron(III)citratesolution					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1024_composition	KH2PO4		5.44		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	39.973547
jcm_1024_composition	Na2HPO4·12H2O		43.0		g			json		0							unmapped	none	Na2HPO4·12H2O	Na2HPO4·12H2O		Na2HPO4·12H2O					no_hydration	high		100.0	0.0	100.0	430.0
jcm_1024_composition	Nitsch's trace elements (see Medium No.273)		0.5		ml			json		0							unmapped	none	Nitsch's trace elements (see Medium No.273)	Nitsch'straceelements(seeMediumNo.273)		Nitsch'straceelements(seeMediumNo.273)					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1024_composition	Phosphate solution (see below)		100.0		ml			json		0							unmapped	none	Phosphate solution (see below)	Phosphatesolution(seebelow)		Phosphatesolution(seebelow)					no_hydration	high		100.0	0.0	100.0	1000.0
jcm_1024_composition	Tryptone (BD-Difco)		1.0		g			json		0							unmapped	none	Tryptone (BD-Difco)	Tryptone(BD-Difco)		Tryptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1024_composition	Yeast extract (BD-Difco)		1.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1025_composition	Bacto peptone (BD-Difco)		5.0		g			json		0							unmapped	none	Bacto peptone (BD-Difco)	Bactopeptone(BD-Difco)		Bactopeptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1025_composition	L-Cysteine·HCl·H2O		0.5		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1025_composition	Salt solution (see Medium No.676)		40.0		ml			json		0							unmapped	none	Salt solution (see Medium No.676)	Saltsolution(seeMediumNo.676)		Saltsolution(seeMediumNo.676)					no_hydration	high		100.0	0.0	100.0	400.0
jcm_1025_composition	Trypticase peptone		5.0		g			json		0							unmapped	none	Trypticase peptone	Trypticasepeptone		Trypticasepeptone					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1025_composition	Yeast extract (BD-Difco)		10.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1026_composition	1 M Glucose solution		20.0		ml			json		0							unmapped	none	1 M Glucose solution	1MGlucosesolution		1MGlucosesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1026_composition	15% MgCl2·6H2O solution		20.0		ml			json		0							unmapped	none	15% MgCl2·6H2O solution	15%MgCl2·6H2Osolution		15%MgCl2·6H2Osolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1026_composition	5% Na2S·9H2O solution		10.0		ml			json		0							unmapped	none	5% Na2S·9H2O solution	5%Na2S·9H2Osolution		5%Na2S·9H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1026_composition	8% NaHCO3solution*		25.0		ml			json		0							unmapped	none	8% NaHCO3solution*	8%NaHCO3solution*		8%NaHCO3solution*					no_hydration	high		100.0	0.0	100.0	250.0
jcm_1026_composition	KH2PO4		0.3		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	2.204424
jcm_1026_composition	L-Cysteine·HCl·H2O		0.5		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1028_composition	Horikoshi-I medium (see Medium No.181)		1.0		L			json		0							unmapped	none	Horikoshi-I medium (see Medium No.181)	Horikoshi-Imedium(seeMediumNo.181)		Horikoshi-Imedium(seeMediumNo.181)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1029_composition	KH2PO4		6.0		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	44.088471
jcm_1029_composition	L-Cysteine·HCl·H2O		0.25		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	2.5
jcm_1029_composition	Mineral solution (see below)		38.0		ml			json		0							unmapped	none	Mineral solution (see below)	Mineralsolution(seebelow)		Mineralsolution(seebelow)					no_hydration	high		100.0	0.0	100.0	380.0
jcm_1029_composition	Starch, soluble		0.5		g			json		0							unmapped	none	Starch, soluble	Starch,soluble		Starch,soluble					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1029_composition	Trypticase peptone (BD-BBL)		2.0		g			json		0							unmapped	none	Trypticase peptone (BD-BBL)	Trypticasepeptone(BD-BBL)		Trypticasepeptone(BD-BBL)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_1029_composition	VFA solution (see Medium No.133)		3.1		ml			json		0							unmapped	none	VFA solution (see Medium No.133)	VFAsolution(seeMediumNo.133)		VFAsolution(seeMediumNo.133)					no_hydration	high		100.0	0.0	100.0	31.0
jcm_102_composition	Soil extract (see below)		250.0		ml			json		0							unmapped	none	Soil extract (see below)	Soilextract(seebelow)		Soilextract(seebelow)					no_hydration	high		100.0	0.0	100.0	2500.0
jcm_102_composition	Tap water		750.0		ml			json		0							unmapped	none	Tap water	Tapwater		Tapwater					no_hydration	high		100.0	0.0	100.0	7500.0
jcm_1030_composition	(NH4)2Fe(SO4)2·6H2O		78.4		mg			json		0							unmapped	none	(NH4)2Fe(SO4)2·6H2O	(NH4)2Fe(SO4)2·6H2O		(NH4)2Fe(SO4)2·6H2O					no_hydration	high		100.0	0.0	100.0	784.0
jcm_1030_composition	CoCl2·6H2O		23.8		mg			json		0							unmapped	none	CoCl2·6H2O	CoCl2·6H2O		CoCl2·6H2O					no_hydration	high		100.0	0.0	100.0	238.0
jcm_1030_composition	Ferrihydrite suspension (see below)		200.0		ml			json		0							unmapped	none	Ferrihydrite suspension (see below)	Ferrihydritesuspension(seebelow)		Ferrihydritesuspension(seebelow)					no_hydration	high		100.0	0.0	100.0	2000.0
jcm_1030_composition	KH2PO4		0.33		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	2.424866
jcm_1030_composition	Trace elements solution (see below)		10.0		ml			json		0							unmapped	none	Trace elements solution (see below)	Traceelementssolution(seebelow)		Traceelementssolution(seebelow)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1031_composition	1 M KNO3solution		10.0		ml			json		0							unmapped	none	1 M KNO3solution	1MKNO3solution		1MKNO3solution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1031_composition	1% Yeast extract solution		10.0		ml			json		0							unmapped	none	1% Yeast extract solution	1%Yeastextractsolution		1%Yeastextractsolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1031_composition	10% (w/v) Glucose solution		20.0		ml			json		0							unmapped	none	10% (w/v) Glucose solution	10%(w/v)Glucosesolution		10%(w/v)Glucosesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1031_composition	KH2PO4		0.165		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.212433
jcm_1032_composition	1 M KNO3solution		10.0		ml			json		0							unmapped	none	1 M KNO3solution	1MKNO3solution		1MKNO3solution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1032_composition	10% (w/v) Maltose solution		20.0		ml			json		0							unmapped	none	10% (w/v) Maltose solution	10%(w/v)Maltosesolution		10%(w/v)Maltosesolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1032_composition	KH2PO4		0.165		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.212433
jcm_1034_composition	15% MgSO4·7H2O solution		20.0		ml			json		0							unmapped	none	15% MgSO4·7H2O solution	15%MgSO4·7H2Osolution		15%MgSO4·7H2Osolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1034_composition	5% Na2S·9H2O solution		8.0		ml			json		0							unmapped	none	5% Na2S·9H2O solution	5%Na2S·9H2Osolution		5%Na2S·9H2Osolution					no_hydration	high		100.0	0.0	100.0	80.0
jcm_1034_composition	8% NaHCO3solution*		25.0		ml			json		0							unmapped	none	8% NaHCO3solution*	8%NaHCO3solution*		8%NaHCO3solution*					no_hydration	high		100.0	0.0	100.0	250.0
jcm_1034_composition	KH2PO4		0.3		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	2.204424
jcm_1036_composition	0.5 M Na2HPO4-NaH2PO4buffer (pH 7.3)		2.0		ml			json		0							unmapped	none	0.5 M Na2HPO4-NaH2PO4buffer (pH 7.3)	0.5MNa2HPO4-NaH2PO4buffer(pH7.3)		0.5MNa2HPO4-NaH2PO4buffer(pH7.3)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_1036_composition	Casamino acids (BD-Difco)		0.3		g			json		0							unmapped	none	Casamino acids (BD-Difco)	Casaminoacids(BD-Difco)		Casaminoacids(BD-Difco)					no_hydration	high		100.0	0.0	100.0	3.0
jcm_1036_composition	FeCl3solution (see below)		1.0		ml			json		0							unmapped	none	FeCl3solution (see below)	FeCl3solution(seebelow)		FeCl3solution(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1036_composition	Solution A (see below)		5.0		ml			json		0							unmapped	none	Solution A (see below)	SolutionA(seebelow)		SolutionA(seebelow)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1036_composition	Solution B (see below)		8.0		ml			json		0							unmapped	none	Solution B (see below)	SolutionB(seebelow)		SolutionB(seebelow)					no_hydration	high		100.0	0.0	100.0	80.0
jcm_1036_composition	Vitamins mix solution (see Medium No.296)		5.0		ml			json		0							unmapped	none	Vitamins mix solution (see Medium No.296)	Vitaminsmixsolution(seeMediumNo.296)		Vitaminsmixsolution(seeMediumNo.296)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1037_composition	Agar (if necessary)		12.0		g			json		0							unmapped	none	Agar (if necessary)	Agar(ifnecessary)		Agar(ifnecessary)					no_hydration	high		100.0	0.0	100.0	120.0
jcm_1037_composition	Casamino acids (BD-Difco)		0.3		g			json		0							unmapped	none	Casamino acids (BD-Difco)	Casaminoacids(BD-Difco)		Casaminoacids(BD-Difco)					no_hydration	high		100.0	0.0	100.0	3.0
jcm_1037_composition	Solution A (see Medium No.1036)		5.0		ml			json		0							unmapped	none	Solution A (see Medium No.1036)	SolutionA(seeMediumNo.1036)		SolutionA(seeMediumNo.1036)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1037_composition	Solution B (see Medium No.1036)		8.0		ml			json		0							unmapped	none	Solution B (see Medium No.1036)	SolutionB(seeMediumNo.1036)		SolutionB(seeMediumNo.1036)					no_hydration	high		100.0	0.0	100.0	80.0
jcm_1037_composition	Yeast extract (BD-Difco)		0.3		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	3.0
jcm_1039_composition	5% L-Cysteine·HCl·H2O solution		10.0		ml			json		0							unmapped	none	5% L-Cysteine·HCl·H2O solution	5%L-Cysteine·HCl·H2Osolution		5%L-Cysteine·HCl·H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1039_composition	5% Na2S·9H2O solution		10.0		ml			json		0							unmapped	none	5% Na2S·9H2O solution	5%Na2S·9H2Osolution		5%Na2S·9H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1039_composition	Brain heart infusion (BD-Difco)		6.0		g			json		0							unmapped	none	Brain heart infusion (BD-Difco)	Brainheartinfusion(BD-Difco)		Brainheartinfusion(BD-Difco)					no_hydration	high		100.0	0.0	100.0	60.0
jcm_1039_composition	FeCl2solution (see Medium No.187)		1.0		ml			json		0							unmapped	none	FeCl2solution (see Medium No.187)	FeCl2solution(seeMediumNo.187)		FeCl2solution(seeMediumNo.187)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1039_composition	KH2PO4		0.5		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	3.674039
jcm_1039_composition	Proteose peptone (BD-Difco)		6.0		g			json		0							unmapped	none	Proteose peptone (BD-Difco)	Proteosepeptone(BD-Difco)		Proteosepeptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	60.0
jcm_1039_composition	Vitamin solution* (see below)		1.0		ml			json		0							unmapped	none	Vitamin solution* (see below)	Vitaminsolution*(seebelow)		Vitaminsolution*(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_103_composition	Bacto peptone (BD-Difco)		10.0		g			json		0							unmapped	none	Bacto peptone (BD-Difco)	Bactopeptone(BD-Difco)		Bactopeptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_103_composition	N-Z amine, type A (Sheffield)		2.0		g			json		0							unmapped	none	N-Z amine, type A (Sheffield)	N-Zamine,typeA(Sheffield)		N-Zamine,typeA(Sheffield)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_103_composition	Yeast extract (BD-Difco)		2.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	20.0
jcm_1040_composition	MnSO4·xH2O		10.0		mg			json		0							unmapped	none	MnSO4·xH2O	MnSO4·xH2O		MnSO4·xH2O					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1040_composition	Tryptone (BD-Difco)		10.0		g			json		0							unmapped	none	Tryptone (BD-Difco)	Tryptone(BD-Difco)		Tryptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1040_composition	Yeast extract (BD-Difco)		5.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1041_composition	0.1 N H2SO4		100.0		ml			json		0							unmapped	none	0.1 N H2SO4	0.1NH2SO4		0.1NH2SO4					no_hydration	high		100.0	0.0	100.0	1000.0
jcm_1041_composition	FeSO4·7H2O solution (see below)		50.0		ml			json		0							unmapped	none	FeSO4·7H2O solution (see below)	FeSO4·7H2Osolution(seebelow)		FeSO4·7H2Osolution(seebelow)					no_hydration	high		100.0	0.0	100.0	500.0
jcm_1041_composition	KH2PO4		0.14		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	1.028731
jcm_1041_composition	Trace mineral solution (see below)		10.0		ml			json		0							unmapped	none	Trace mineral solution (see below)	Tracemineralsolution(seebelow)		Tracemineralsolution(seebelow)					no_hydration	high		100.0	0.0	100.0	100.0
jcm_1043_composition	15% MgCl2·6H2O solution		20.0		ml			json		0							unmapped	none	15% MgCl2·6H2O solution	15%MgCl2·6H2Osolution		15%MgCl2·6H2Osolution					no_hydration	high		100.0	0.0	100.0	200.0
jcm_1043_composition	5% Na2S·9H2O solution		8.0		ml			json		0							unmapped	none	5% Na2S·9H2O solution	5%Na2S·9H2Osolution		5%Na2S·9H2Osolution					no_hydration	high		100.0	0.0	100.0	80.0
jcm_1043_composition	5% NaHCO3solution*		40.0		ml			json		0							unmapped	none	5% NaHCO3solution*	5%NaHCO3solution*		5%NaHCO3solution*					no_hydration	high		100.0	0.0	100.0	400.0
jcm_1043_composition	KH2PO4		0.3		g			json		0							unmapped	none	KH2PO4	KH2PO4		KH2PO4					no_hydration	high		136.09	0.0	136.09	2.204424
jcm_1043_composition	L-Cysteine·HCl·H2O		0.5		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1043_composition	Yeast extract (BD-Difco)		1.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1045_composition	250 mM Dithiothreitol solution		4.0		ml			json		0							unmapped	none	250 mM Dithiothreitol solution	250mMDithiothreitolsolution		250mMDithiothreitolsolution					no_hydration	high		100.0	0.0	100.0	40.0
jcm_1045_composition	Bacto peptone (BD-Difco)		23.0		g			json		0							unmapped	none	Bacto peptone (BD-Difco)	Bactopeptone(BD-Difco)		Bactopeptone(BD-Difco)					no_hydration	high		100.0	0.0	100.0	230.0
jcm_1045_composition	L-Cysteine·HCl·H2O		0.5		g			json		0							unmapped	none	L-Cysteine·HCl·H2O	L-Cysteine·HCl·H2O		L-Cysteine·HCl·H2O					no_hydration	high		100.0	0.0	100.0	5.0
jcm_1045_composition	Soluble starch		1.0		g			json		0							unmapped	none	Soluble starch	Solublestarch		Solublestarch					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1046_composition	CoCl2·6H2O		100.0		mg			json		0							unmapped	none	CoCl2·6H2O	CoCl2·6H2O		CoCl2·6H2O					no_hydration	high		100.0	0.0	100.0	1000.0
jcm_1046_composition	MnSO4·xH2O		500.0		mg			json		0							unmapped	none	MnSO4·xH2O	MnSO4·xH2O		MnSO4·xH2O					no_hydration	high		100.0	0.0	100.0	5000.0
jcm_1046_composition	Trace element solution (see below)		1.0		ml			json		0							unmapped	none	Trace element solution (see below)	Traceelementsolution(seebelow)		Traceelementsolution(seebelow)					no_hydration	high		100.0	0.0	100.0	10.0
jcm_1046_composition	Yeast extract (BD-Difco)		5.0		g			json		0							unmapped	none	Yeast extract (BD-Difco)	Yeastextract(BD-Difco)		Yeastextract(BD-Difco)					no_hydration	high		100.0	0.0	100.0	50.0
jcm_1047_composition	1.0 M Glucose solution		14.0		ml			json		0							unmapped	none	1.0 M Glucose solution	1.0MGlucosesolution		1.0MGlucosesolution					no_hydration	high		100.0	0.0	100.0	140.0
jcm_1047_composition	5% L-Cysteine·HCl·H2O solution		10.0		ml			json		0							unmapped	none	5% L-Cysteine·HCl·H2O solution	5%L-Cysteine·HCl·H2Osolution		5%L-Cysteine·HCl·H2Osolution					no_hydration	high		100.0	0.0	100.0	100.0
